"","subtype","tip1.label","tip2.label","tip1.len","tip2.len","total.length"
"1270","B","KM353665","GQ496667",0.002916984,0.030061387,0.032978371
"1271","B","KR182333","KR182325",0,0,0
"1272","B","KR182327","KR182338",0,0,0
"1273","B","KR182328","KR182329",0,0,0
"1274","B","KR182337","KR182339",0.000973114,5e-09,0.000973119
"1275","B","EF154729","EF593275",0.044174322,0.06391689,0.108091212
"1276","B","FJ469723","KT986652",0.056037142,0.060646331,0.116683473
"1277","B","JQ403087","EF593190",0.080676288,0.066120759,0.146797047
"1278","B","JF680916","JF506154",0.077894129,0.056636294,0.134530423
"1279","B","KC699027","KX129390",0.070939139,0.054703123,0.125642262
"1280","B","EF154737","HM204582",0.09160743,0.059243314,0.150850744
"1281","B","EF514710","EF514704",0.04752529,0.032798427,0.080323717
"1282","B","FJ469708","FJ469691",0.057074461,0.03391885,0.090993311
"1283","B","KU708991","KU708977",0.002865145,0.00381935,0.006684495
"1284","B","KU708922","KU709008",0,0,0
"1285","B","KU708930","KU708878",0,0,0
"1286","B","KU708967","KU708931",0,0,0
"1287","B","KU708997","KU708985",0.001899574,0.011578261,0.013477835
"1288","B","KU708900","KU708887",0,0,0
"1289","B","KU708978","KU708891",0.001906387,0.001906368,0.003812755
"1290","B","KU709009","KU708975",0.004810381,0.001917889,0.00672827
"1291","B","KU708965","KU708983",0.006759724,0.006760183,0.013519907
"1292","B","KU709002","KU708896",0,0,0
"1293","B","KU708954","KU708957",0.001580166,0.004156671,0.005736837
"1294","B","KU708934","KU709000",0,0,0
"1295","B","KU708877","KU708916",0.00094866,0.000948558,0.001897218
"1296","B","KU708913","KU708907",0.003813575,0.001902181,0.005715756
"1297","B","KU709004","KU708888",0,0,0
"1298","B","KU708898","KU708920",0,0,0
"1299","B","KU709013","KU708909",0,0,0
"1300","B","KU708939","KU708890",0,0,0
"1301","B","KU708889","KU708998",0,0,0
"1302","B","KU708980","KU709005",0,0,0
"1303","B","KU708921","KU708924",0,0,0
"1304","B","KU708925","KU708935",0,0,0
"1305","B","KU708906","KU708894",0,0,0
"1306","B","KU708986","KU708953",0.000949593,0.002856919,0.003806512
"1307","B","KU709016","KU708969",0,0,0
"1308","B","KU709011","KU708944",0,0,0
"1309","B","KU708976","KU708923",0,0,0
"1310","B","KU708992","KU708995",0.000949322,0.005736234,0.006685556
"1311","B","KU708947","KU709006",0.005480585,0.003371677,0.008852262
"1312","B","KU708964","KU708955",0.002863755,0.005775914,0.008639669
"1313","B","KU708919","KU708884",0,0,0
"1314","B","KU708876","KU708903",0.001905906,0.000949472,0.002855378
"1315","B","KU708951","KU708956",0.000950005,5e-09,0.00095001
"1316","B","KU708984","KU708963",0.004788884,0.001903632,0.006692516
"1317","B","KU708974","KU708952",0.005185966,0.012978178,0.018164144
"1318","B","KU708979","KU708966",0.000977439,6e-09,0.000977445
"1319","B","KU708958","KU708971",0.001448172,0.009491556,0.010939728
"1320","B","KU708917","KU708882",0,0,0
"1321","B","KU708993","KU708988",0.000995499,5e-09,0.000995504
"1322","B","KU708994","KU708874",0.004952992,0.005523022,0.010476014
"1323","B","KU708943","KU708987",0.004000392,0.008801606,0.012801998
"1324","B","KC473828","JF910256",0.091208261,0.052630599,0.14383886
"1325","B","HQ216557","EF514699",0.071822187,0.076258892,0.148081079
"1326","B","KU143138","KU143192",0,0,0
"1327","B","HQ901998","JF910191",0.001144866,0.001179911,0.002324777
"1328","B","HQ595771","KC473825",0.070115016,0.04805528,0.118170296
"1329","B","EF154781","AJ535600",0.063699052,0.054637829,0.118336881
"1330","B","KU230423","KP109514",0,0,0
"1331","B","KT124813","EF154720",0.08094555,0.085088572,0.166034122
"1332","B","KU143066","JF506100",0,0,0
"1333","B","HQ595792","JF683747",0.016425693,0.001616871,0.018042564
"1334","B","JF506119","KU143130",0,0,0
"1335","B","KU143110","JF440652",0,0,0
"1336","B","KU143084","JF440674",0.000985543,0.000973594,0.001959137
"1337","B","KU143128","JF506129",0,0,0
"1338","B","JF506177","KU143183",0,0,0
"1339","B","KC699025","KC699037",0.0561089,0.07265855,0.12876745
"1340","B","JF506146","KU143176",0,0,0
"1341","B","KF725918","KF726021",0.038881539,0.039631735,0.078513274
"1342","B","KC247981","KC248027",0.009067194,0.001170354,0.010237548
"1343","B","JQ403058","JF689877",0.052119385,0.081657694,0.133777079
"1344","B","KC248036","KC247997",5e-09,5e-09,1e-08
"1345","B","AF041135","AF041131",0.012433301,0.001473025,0.013906326
"1346","B","KY465968","FJ853622",0.018096524,0.010685511,0.028782035
"1347","B","KU143161","JF506171",0,0,0
"1348","B","KU143185","JF506148",0.001948453,5e-09,0.001948458
"1349","B","JF506128","KU143194",0,0,0
"1350","B","KU143109","JF506159",0,0,0
"1351","B","KU143179","JF506169",0,0,0
"1352","B","JF506131","KU143141",5e-09,5e-09,1e-08
"1353","B","U43141","KY324593",0.044375619,0.089034513,0.133410132
"1354","B","KU168259","KT124810",0.049907208,0.038876172,0.08878338
"1355","B","KU612901","KU612900",0.040444798,0.021233388,0.061678186
"1356","B","JX863924","JX863922",0.013137706,5e-09,0.013137711
"1357","B","KT124806","AB588223",0.039326861,0.025493012,0.064819873
"1358","B","JQ403030","KR868894",0.000951402,0.006032585,0.006983987
"1359","B","AB428559","AB428558",0.000968628,0.000971979,0.001940607
"1360","B","AB428562","AB428560",0.016789937,0.003998798,0.020788735
"1361","B","KF716497","AB480692",0.045045407,0.052278041,0.097323448
"1362","B","KP109510","JX960599",0.022425799,0.028267186,0.050692985
"1363","B","KC473846","AB588263",0.045290453,0.022643907,0.06793436
"1364","B","JX864024","AB588253",0.061609281,0.051797987,0.113407268
"1365","B","AY586543","AY586542",0.026772164,0.027180177,0.053952341
"1366","B","KY112522","KR423590",0.004426932,0.003364571,0.007791503
"1367","B","KC473834","KT427761",0.077220686,0.059099287,0.136319973
"1368","B","JF320394","EU839603",0.063838921,0.053663492,0.117502413
"1369","B","FJ469764","KT124779",0.04418656,0.053354884,0.097541444
"1370","B","EF593290","EU577589",0,0,0
"1371","B","EF593317","EF593306",0.00968611,0.007387112,0.017073222
"1372","B","KC247963","KC248008",0.001970009,0.002394565,0.004364574
"1373","B","KR423234","JX972390",0,0,0
"1374","B","KY113735","JQ403063",0.028462806,0.06611757,0.094580376
"1375","B","KR182293","KR182305",0,0,0
"1376","B","KR182282","KR182292",0,0,0
"1377","B","KR182243","KR182271",5e-09,0.005016435,0.00501644
"1378","B","KR182261","KR182266",0,0,0
"1379","B","KR182255","KR182251",0,0,0
"1380","B","KR182269","KR182275",0,0,0
"1381","B","KR182256","KR182264",0,0,0
"1382","B","KR182268","KR182273",0.000997723,5e-09,0.000997728
"1383","B","KR182286","KR182300",0,0,0
"1384","B","KR182303","KR182290",0.00301307,0.000995105,0.004008175
"1385","B","KR182294","KR182289",0,0,0
"1386","B","KR182288","KR182298",0,0,0
"1387","B","KR182297","KR182304",0,0,0
"1388","B","KR182281","KR182301",0,0,0
"1389","B","KR182272","KR182265",0.004016507,0.001999331,0.006015838
"1390","B","KR182260","KR182242",0,0,0
"1391","B","KR182276","KR182252",0.005903368,0.001139635,0.007043003
"1392","B","JF506150","KU143165",5e-09,5e-09,1e-08
"1393","B","KX228803","KC473827",0,0,0
"1394","B","AF391552","KJ948660",0.038055382,0.058743604,0.096798986
"1395","B","FJ653122","FJ147124",0.071460304,0.070380275,0.141840579
"1396","B","HQ216949","KX518115",0.050612279,0.048557021,0.0991693
"1397","B","JQ403066","EF154776",0.067986889,0.063397323,0.131384212
"1398","B","JF506120","KU143146",0,0,0
"1399","B","JF320145","KU901773",0.010515533,0.01843414,0.028949673
"1400","B","JF506156","KU143094",0,0,0
"1401","B","KC699026","JN687750",0.058799713,0.060179207,0.11897892
"1402","B","AY835452","DQ410373",0.051131079,0.058868854,0.109999933
"1403","B","U84854","JQ403075",0.055399315,0.046474086,0.101873401
"1404","B","HQ216501","JN024203",0.024086608,0.04123776,0.065324368
"1405","B","KR182178","KR182179",0.001080353,0.001080503,0.002160856
"1406","B","KR182175","KR182180",0.001970524,0.006891372,0.008861896
"1407","B","KR182176","KR182177",6e-09,0.001942889,0.001942895
"1408","B","JQ403021","JQ403065",0.061368128,0.044316759,0.105684887
"1409","B","EF154757","EU786679",0.075785825,0.037452839,0.113238664
"1410","B","JF297222","KC749001",0.009821175,0.004219827,0.014041002
"1411","B","KX129425","FJ496072",0.036705352,0.051286423,0.087991775
"1412","B","HM234460","DQ410573",0.063510211,0.067667683,0.131177894
"1413","B","KX595119","KX129517",0.081066435,0.077670858,0.158737293
"1414","B","KR423619","KR423340",0.001948548,5e-09,0.001948553
"1415","B","KT124750","KT124790",0,0,0
"1416","B","HM368238","HM368240",0.00876514,0.002181558,0.010946698
"1417","B","KC595194","EF514712",0.033190886,0.059330592,0.092521478
"1418","B","KX129456","KX505734",0.061720582,0.062600731,0.124321313
"1419","B","GU330692","FJ496081",0,0,0
"1420","B","KJ849788","KT427684",0.026652588,0.016913611,0.043566199
"1421","B","KT124805","JQ403048",0.052287485,0.047070395,0.09935788
"1422","B","AF042104","U04908",0.049452324,0.050938623,0.100390947
"1423","B","JF506127","KU143223",0,0,0
"1424","B","KX028499","KX028620",0.013176911,0.014267462,0.027444373
"1425","B","KR423118","HQ908232",0.004883933,0.002932932,0.007816865
"1426","B","JN786795","KM081860",0.076212407,0.033807662,0.110020069
"1427","B","AY331285","FJ653500",0.036652415,0.070386032,0.107038447
"1428","B","KC595195","EF178420",0.055518434,0.058629687,0.114148121
"1429","B","AY669717","KX587339",0.031222416,0.068549644,0.09977206
"1430","B","KX255824","KX129306",0.006173462,0.006781687,0.012955149
"1431","B","JX446795","KX587239",0.064727834,0.065826587,0.130554421
"1432","B","KY323997","KM081846",0.061068925,0.041401753,0.102470678
"1433","B","FJ460499","FJ460500",0.010414622,0.024043245,0.034457867
"1434","B","FJ147145","HQ217818",0.056168876,0.070900793,0.127069669
"1435","B","JN248353","AY779557",0.066898531,0.052789939,0.11968847
"1436","B","DQ425076","HM204629",0.016519188,0.027093831,0.043613019
"1437","B","HM586198","JF683781",0.064567815,0.041407306,0.105975121
"1438","B","KY778299","KY778305",0,0,0
"1439","B","KY778294","KY778298",0,0,0
"1440","B","KY778306","KY778303",0,0,0
"1441","B","AF041126","KU143250",0.046965259,0.080723468,0.127688727
"1442","B","KR182472","KR182468",0.003913547,0.002934672,0.006848219
"1443","B","KR182467","KR182466",0.001010654,0.003861248,0.004871902
"1444","B","KM354470","GU206740",0.002676208,0.034923226,0.037599434
"1445","B","KJ682692","KJ682706",0.005606456,5e-09,0.005606461
"1446","B","KJ682764","KJ682754",0.00133414,0.005359179,0.006693319
"1447","B","KX156469","KX156368",0.005769731,0.001184776,0.006954507
"1448","B","KX156366","KX156475",0.002968888,0.003962453,0.006931341
"1449","B","KX156473","KX156472",0.002955517,0.003952598,0.006908115
"1450","B","KX156470","KX156481",0.001970075,0.005964615,0.00793469
"1451","B","KX156480","KX156370",0.002967528,0.002966194,0.005933722
"1452","B","KX156474","KX156467",0.000983565,0.00196965,0.002953215
"1453","B","KT200354","KT986511",0.070689355,0.046953335,0.11764269
"1454","B","DQ676877","DQ676880",0.013915427,0.030965926,0.044881353
"1455","B","DQ296984","GU206564",0.066261017,0.047903769,0.114164786
"1456","B","KC247954","KC248001",5e-09,0.005284824,0.005284829
"1457","B","EF154763","DQ410511",0.045942105,0.074551946,0.120494051
"1458","B","AB588207","KU678069",0.026661421,0.064529904,0.091191325
"1459","B","JF320559","JF320380",0.066439494,0.044632515,0.111072009
"1460","B","KX129375","JF320460",0.048454177,0.051179279,0.099633456
"1461","B","KX587376","KU901898",0.008271669,0.01213195,0.020403619
"1462","B","KX505535","KX587035",0.070623784,0.095992316,0.1666161
"1463","B","HM638548","HM204596",0.064344798,0.0436982,0.108042998
"1464","B","KC247985","GU362883",0.04456212,0.060509647,0.105071767
"1465","B","JN692465","JN692472",0.015246387,0.018811596,0.034057983
"1466","B","KC247983","KC247993",0.022649013,0.021683818,0.044332831
"1467","B","HQ595781","HM234458",0.058308787,0.042179755,0.100488542
"1468","B","AB480694","KX505441",0.066863731,0.088716983,0.155580714
"1469","B","JF689863","KF384804",0.045494948,0.055829361,0.101324309
"1470","B","HQ595780","AJ418514",0.064804182,0.038950481,0.103754663
"1471","B","KF726004","KF384798",0.074377073,0.04738522,0.121762293
"1472","B","JQ403062","KY989949",0.056884169,0.056442825,0.113326994
"1473","B","KU143113","JF506111",0,0,0
"1474","B","JF506108","JF683775",0.089285037,0.0786431,0.167928137
"1475","B","JN024469","AY669707",0.021419786,0.003816926,0.025236712
"1476","B","KT124798","EF154747",0.049913539,0.058658299,0.108571838
"1477","B","KM354904","EF593288",0.067267239,0.057317746,0.124584985
"1478","B","KX129655","KT427697",0.087875949,0.050097687,0.137973636
"1479","B","EU668970","FJ388934",0,0,0
"1480","B","EF593191","EF593271",0.032408355,0.026609083,0.059017438
"1481","B","KX129399","HM586206",0.030682797,0.054691972,0.085374769
"1482","B","KX129483","KX255827",0.005296886,0.011695392,0.016992278
"1483","B","KC473832","KY324166",0.05426702,0.091225773,0.145492793
"1484","B","JQ403041","AY331296",0.053259015,0.039500091,0.092759106
"1485","B","GQ256646","GQ256645",0.002015265,0.002894833,0.004910098
"1486","B","KM354355","DQ869021",0.066644702,0.083051049,0.149695751
"1487","B","KR182344","KR182343",0.012662153,0.007560861,0.020223014
"1488","B","KX792750","KX792725",0.002025789,0.000889095,0.002914884
"1489","B","KR868847","JQ403060",0.025547384,0.031269598,0.056816982
"1490","B","KR182384","KR182373",5e-09,0.002945103,0.002945108
"1491","B","KR182364","KR182365",5e-09,0.001957085,0.00195709
"1492","B","KR182396","KR182353",0,0,0
"1493","B","KR182379","KR182360",0.004126236,0.001385515,0.005511751
"1494","B","KR182357","KR182372",0.004205722,0.004674009,0.008879731
"1495","B","KR182390","KR182405",0.004941619,0.002936027,0.007877646
"1496","B","KR182406","KR182398",0.000982095,0.002948823,0.003930918
"1497","B","KR182394","KR182395",0,0,0
"1498","B","KR182361","KR182380",0.002919926,0.003963022,0.006882948
"1499","B","KR182350","KR182385",0.009289269,0.002630579,0.011919848
"1500","B","KR182378","KR182392",0.001953746,0.002957945,0.004911691
"1501","B","KR182374","KR182347",0.005230387,0.00365943,0.008889817
"1502","B","KR182369","KR182348",0.008729764,0.007162727,0.015892491
"1503","B","KR182370","KR182399",0.004508083,0.01044911,0.014957193
"1504","B","KR182366","KR182397",0.005280164,0.00358876,0.008868924
"1505","B","KR182383","KR182349",0.018213578,0.00805063,0.026264208
"1506","B","KR182393","KR182402",0.005659132,0.003875078,0.00953421
"1507","B","KR182381","KR182403",0.002956836,0.001961468,0.004918304
"1508","B","KR182346","KR182400",0,0,0
"1509","B","HQ615981","KR423212",0.011667382,0.009222026,0.020889408
"1510","B","FJ469762","FJ469740",0.003785116,0.009102122,0.012887238
"1511","B","KY324081","KT124768",0.065841808,0.08069494,0.146536748
"1512","B","JN024100","KX129687",0.012924905,0.029752602,0.042677507
"1513","B","JF506160","KU143091",5e-09,5e-09,1e-08
"1514","B","EF593287","KT986688",0.030150989,0.067655243,0.097806232
"1515","B","EF593273","EF531329",0.05791577,0.049033337,0.106949107
"1516","B","FJ670524","EU786680",0.003903383,0.004023648,0.007927031
"1517","B","EF593285","KX129505",0.062787721,0.041589898,0.104377619
"1518","B","JF896825","JF896838",0.017532724,0.02409618,0.041628904
"1519","B","HQ217019","DQ869020",0.048640021,0.06646488,0.115104901
"1520","B","KT124770","AY247251",0.002403743,0.001428649,0.003832392
"1521","B","KM082124","JQ182772",0.044427878,0.053672983,0.098100861
"1522","B","HM368248","HM368244",5e-09,0.000969579,0.000969584
"1523","B","HM368254","HM368252",0,0,0
"1524","B","FJ388910","KT427748",0.053099482,0.062311929,0.115411411
"1525","B","HQ908109","GU330956",0.021226408,0.012906469,0.034132877
"1526","B","JF910242","KP693372",0.052895928,0.057689745,0.110585673
"1527","B","KT427767","AY835748",0.078654732,0.041249704,0.119904436
"1528","B","KX016964","KX028066",0.007938738,0.012186291,0.020125029
"1529","B","HQ908150","KR423183",0.004048184,0.005738619,0.009786803
"1530","B","GU330333","JX864026",0.003634505,0.018711338,0.022345843
"1531","B","KU143169","JF506105",0,0,0
"1532","B","JX500707","AY682547",0.025925828,0.026894635,0.052820463
"1533","B","KY968398","JF320131",0.077125886,0.068401425,0.145527311
"1534","B","GQ859308","GQ859301",0.003394074,0.002670146,0.00606422
"1535","B","DQ869031","EF154739",0.065668174,0.057820252,0.123488426
"1536","B","GU331590","GU330396",0.001938062,5e-09,0.001938067
"1537","B","FJ388898","FJ388905",0.0472383,0.072460607,0.119698907
"1538","B","KU143173","JF506133",0,0,0
"1539","B","JF506152","KU143158",0,0,0
"1540","B","JF506107","KU143156",0,0,0
"1541","B","KX792808","KX792813",0.00051289,0.000465939,0.000978829
"1542","B","KX129592","KF726016",0.059177398,0.061337429,0.120514827
"1543","B","KC595203","KC595202",0.049794259,0.043772185,0.093566444
"1544","B","EU786678","KY989954",0.051858732,0.084857695,0.136716427
"1545","B","KY324805","U31364",0.052285852,0.047592614,0.099878466
"1546","B","KY324331","HQ595801",0.075076648,0.054398301,0.129474949
"1547","B","KU678125","JF910167",0.052174349,0.021644036,0.073818385
"1548","B","KX129252","KX129386",0.03999827,0.054985491,0.094983761
"1549","B","EF593212","EF593315",0.008374472,0.010652691,0.019027163
"1550","B","EF154750","JF320120",0.066349849,0.048385929,0.114735778
"1551","B","KX129199","EF593256",0.036004998,0.044962452,0.08096745
"1552","B","AY331287","EF593211",5e-09,0.000992394,0.000992399
"1553","B","HQ217340","KT427791",0.061380418,0.042650746,0.104031164
"1554","B","KF061032","AY669733",0.033821902,0.037331656,0.071153558
"1555","B","JX863983","JX864027",0.022322782,0.043400957,0.065723739
"1556","B","KX156433","KX156435",0.006418855,0.011542035,0.01796089
"1557","B","KX156428","KX156426",0,0,0
"1558","B","KX156423","KX156429",0.005946745,0.003981375,0.00992812
"1559","B","KX156432","KX156434",0.002837341,0.006038795,0.008876136
"1560","B","AY669713","AY247222",0.041523014,0.005110981,0.046633995
"1561","B","AF025749","AY970946",0.025836091,0.029481381,0.055317472
"1562","B","U16778","AY352275",0.036253071,0.035201429,0.0714545
"1563","B","AY835774","KX129264",0.028394434,0.038555191,0.066949625
"1564","B","KX518033","EF154734",0.041523004,0.059755827,0.101278831
"1565","B","KX129402","AF069524",0.029616401,0.028192689,0.05780909
"1566","B","KX129232","KX129217",0.032552717,0.018854578,0.051407295
"1567","B","KY989953","KJ849786",0.061802811,0.07484823,0.136651041
"1568","B","KC699010","FJ653242",0.037100681,0.049733647,0.086834328
"1569","B","KU143226","JF506158",0,0,0
"1570","B","AY247022","AY835446",0.000967007,5e-09,0.000967012
"1571","B","KF384810","JF320411",0.069618909,0.072050658,0.141669567
"1572","B","GU331066","HQ216971",5e-09,0.002916242,0.002916247
"1573","B","JF506166","KT427731",0.07458919,0.04951468,0.12410387
"1574","B","EF637048","EF593281",0.056999553,0.052068688,0.109068241
"1575","B","KC248032","KC247992",0.002052312,5e-09,0.002052317
"1576","B","FJ147139","KT427860",0.040283232,0.079892842,0.120176074
"1577","B","KJ849804","KT124756",0.059556975,0.08404209,0.143599065
"1578","B","KX587162","JF320144",0.006708288,0.009200289,0.015908577
"1579","B","JQ403093","KM258919",0.063274549,0.042077551,0.1053521
"1580","B","KJ849820","EF593238",0.066767482,0.068470154,0.135237636
"1581","B","KT124757","AB287368",0.055706617,0.054984593,0.11069121
"1582","B","AB289587","AB588232",0.035944432,0.028914424,0.064858856
"1583","B","AY173955","EF593318",0.05375613,0.051391214,0.105147344
"1584","B","DQ410325","EF593221",0.042419381,0.066192806,0.108612187
"1585","B","KT427734","KT427741",0.009857089,0.016993247,0.026850336
"1586","B","JN248337","HQ217947",0.0470753,0.074265881,0.121341181
"1587","B","AY669718","JQ403019",0.05298937,0.073966459,0.126955829
"1588","B","KT427797","JF680907",0.046540282,0.028184493,0.074724775
"1589","B","KM354232","EF154756",0.064413724,0.052521094,0.116934818
"1590","B","KT427841","EF154773",0.088333759,0.043488287,0.131822046
"1591","B","KC699019","EF159974",0.04367275,0.036995615,0.080668365
"1592","B","JF680917","HM355543",0.053192137,0.053726384,0.106918521
"1593","B","JQ182896","JQ403106",0.084548314,0.061303478,0.145851792
"1594","B","KX129290","KX129294",0.011335214,0.014311515,0.025646729
"1595","B","JQ403047","KT986553",0.063478858,0.065104783,0.128583641
"1596","B","EF593268","EU839607",0.054856321,0.050763201,0.105619522
"1597","B","KY658703","DQ410588",0.065616866,0.066797679,0.132414545
"1598","B","KJ669860","KJ669864",0.010866486,0.017674864,0.02854135
"1599","B","M13137","EF159973",0.026258699,0.02276599,0.049024689
"1600","B","AF277074","AF277061",0.022644205,0.010134084,0.032778289
"1601","B","AF277075","AF277069",0.030100963,0.014910861,0.045011824
"1602","B","HQ217760","AF277073",0.047562872,0.03675692,0.084319792
"1603","B","EF593267","EF593260",0.037428111,0.049675311,0.087103422
"1604","B","EF593240","AF277059",0.034683475,0.011093941,0.045777416
"1605","B","EU839610","EF593262",0.002020428,0.00485548,0.006875908
"1606","B","EF593263","EF593259",0.040489752,0.027804655,0.068294407
"1607","B","AF277060","AF277056",0.016104288,0.016472799,0.032577087
"1608","B","AF277062","AF277072",0.009898945,0.026534031,0.036432976
"1609","B","EF593266","EF593265",0.004930495,0.00491049,0.009840985
"1610","B","AF277063","AF277057",0.014981271,0.014203807,0.029185078
"1611","B","DQ296936","AF277055",0.054633914,0.03568507,0.090318984
"1612","B","AF277071","AF277064",0.016582231,0.015973994,0.032556225
"1613","B","KF526318","AF277065",0.046126975,0.033640948,0.079767923
"1614","B","EF154765","EF593264",0.073694065,0.036550982,0.110245047
"1615","B","JN687761","FJ653572",0.05216555,0.066213862,0.118379412
"1616","B","KU901727","AY669709",0.084405718,0.036805299,0.121211017
"1617","B","KX017043","KX028188",0.00315558,0.001688775,0.004844355
"1618","B","HQ595802","KU143150",0.044854534,0.023552057,0.068406591
"1619","B","FJ388915","FJ388918",0.069591057,0.034954379,0.104545436
"1620","B","JF320007","KT124801",0.063238272,0.07189123,0.135129502
"1621","B","JF506106","KU143134",0,0,0
"1622","B","FJ469721","HQ385456",0.060917179,0.069849648,0.130766827
"1623","B","KC247984","KC248021",0.006637227,0.005017842,0.011655069
"1624","B","KX156451","KX156452",0.00681263,0.013488923,0.020301553
"1625","B","KX156447","KX156446",5e-09,0.007021879,0.007021884
"1626","B","DQ296677","JF683741",0.05165583,0.04906298,0.10071881
"1627","B","EF593312","JQ403084",0.044226804,0.055759131,0.099985935
"1628","B","EF514698","JF320018",0.062890286,0.054637025,0.117527311
"1629","C","DQ369997","JN681220",0.039296524,0.046089461,0.085385985
"1630","C","KU749415","JN687726",0.100422378,0.054256064,0.154678442
"1631","C","HM215262","KX907356",0,0,0
"1632","C","HM215307","KX907384",0.000950584,5e-09,0.000950589
"1633","C","KF725938","KF725914",0.047628783,0.047717212,0.095345995
"1634","C","EU863451","JN681243",0.031622609,0.046159551,0.07778216
"1635","C","AF443079","DQ396389",0.05043491,0.059386377,0.109821287
"1636","C","HM204616","JQ777137",0.000944022,5e-09,0.000944027
"1637","C","KX907395","HM215320",0,0,0
"1638","C","DQ411853","KT022366",0.043272994,0.067472312,0.110745306
"1639","C","AF443094","KC187349",0.049769251,0.065920093,0.115689344
"1640","C","KR861332","FJ444589",0.059835324,0.063031758,0.122867082
"1641","C","AY713416","JN983805",0.022746514,0.034484085,0.057230599
"1642","C","KY229434","KY229450",0.009315387,0.009264062,0.018579449
"1643","C","DQ011171","HM623578",0.028050008,0.054443225,0.082493233
"1644","C","KY229423","KY229414",0.007367013,0.004166003,0.011533016
"1645","C","HM215286","KF725887",0,0,0
"1646","C","KU921807","KU921789",0.03290744,0.034380277,0.067287717
"1647","C","KY111987","KX216883",0.001891784,5e-09,0.001891789
"1648","C","KU319532","KU319529",0.161639867,0.077508243,0.23914811
"1649","C","HM036843","MF373157",0.046779524,0.072981299,0.119760823
"1650","C","EU668988","EU668989",0.006067835,0.007374871,0.013442706
"1651","C","JF683777","JF683776",0.010803116,0.01234941,0.023152526
"1652","C","KU319538","KU319543",0.131238439,0.087758407,0.218996846
"1653","C","MF373156","KU319533",0.056079961,0.072785755,0.128865716
"1654","C","MF373154","MF373152",0.049557617,0.076807793,0.12636541
"1655","C","MF373171","MF373170",0.029217558,0.019032841,0.048250399
"1656","C","MF373139","U39245",0.082797513,0.034331733,0.117129246
"1657","C","AY713417","U46016",0.041754397,0.038157332,0.079911729
"1658","C","KU319537","AY255825",0.068824773,0.054288047,0.12311282
"1659","C","KU319541","KU319549",0.081401545,0.087256971,0.168658516
"1660","C","MF373177","MF373184",0.008614201,0.022037866,0.030652067
"1661","C","MF373145","KP411834",0.079111086,0.072331139,0.151442225
"1662","C","MF373159","KU319528",0.064090307,0.095730316,0.159820623
"1663","C","MF373179","KU319540",0.097045159,0.116470262,0.213515421
"1664","C","MF373192","MF373146",0.060969674,0.07363597,0.134605644
"1665","C","MF373148","AY255826",0.099600516,0.058027952,0.157628468
"1666","C","AY795906","KU319546",0.03735014,0.039584906,0.076935046
"1667","C","KP411836","KU319542",0.083272168,0.049773544,0.133045712
"1668","C","AY255824","AF286233",0.040462235,0.040912537,0.081374772
"1669","C","KF725928","AF095831",0.048488578,0.048267254,0.096755832
"1670","C","AY253307","KC862912",0.083700713,0.061508897,0.14520961
"1671","C","GU080197","KC862809",0.055194517,0.084865962,0.140060479
"1672","C","KF725922","KF114894",0.058775708,0.054193681,0.112969389
"1673","C","HM215287","KX907363",0.002823451,0.003873372,0.006696823
"1674","C","HQ615950","AY878061",0.07513476,0.063625791,0.138760551
"1675","C","FJ866131","EU166353",0.037073929,0.06678804,0.103861969
"1676","C","KX907358","HM215263",0,0,0
"1677","C","KC186611","HQ595745",0.054035638,0.057117838,0.111153476
"1678","C","EU863431","JN188292",0.050687601,0.020594852,0.071282453
"1679","C","AF443097","KY229265",0.050191841,0.056404139,0.10659598
"1680","C","AB254146","AB254141",0.0088827,0.011512815,0.020395515
"1681","C","AF110969","KF770430",0.045638777,0.045428831,0.091067608
"1682","C","KC154014","AF443103",0.037103407,0.02446857,0.061571977
"1683","C","AF443074","AF290032",0.003586312,0.005484639,0.009070951
"1684","C","KR861345","KR861312",0.026900417,0.025718398,0.052618815
"1685","C","AF443100","AF443088",0.052057349,0.03322066,0.085278009
"1686","C","GU329500","KF114892",0.065184499,0.067981402,0.133165901
"1687","C","KY229617","HM036739",0.016590995,0.019096722,0.035687717
"1688","C","GU329399","GU329510",0.065584708,0.057362235,0.122946943
"1689","C","KF725908","KF725909",0.020997362,0.02022594,0.041223302
"1690","C","AY901974","AF286225",0.054307247,0.043729951,0.098037198
"1691","C","KC862666","GU329415",0.067699325,0.0539002,0.121599525
"1692","C","HM204587","FJ444543",0.009770708,0.001861765,0.011632473
"1693","C","KC186165","JQ779074",0.051626407,0.06734465,0.118971057
"1694","C","KR820294","KR820314",0.035710426,0.032319151,0.068029577
"1695","C","KC863324","KC186237",0.052187415,0.067472667,0.119660082
"1696","C","KX907391","GU329437",0.056050232,0.053564978,0.10961521
"1697","C","KY229397","KY229391",0.003612468,0.009517454,0.013129922
"1698","C","HQ596137","EF203983",0.070266236,0.070276925,0.140543161
"1699","C","KC862891","HQ595747",0.050696805,0.071257495,0.1219543
"1700","C","KR861281","KR861339",0.043323827,0.068872741,0.112196568
"1701","C","KR861270","KY658706",0.048338505,0.021844343,0.070182848
"1702","C","HM215360","KR861333",0.059701283,0.049260355,0.108961638
"1703","C","JX973075","KF725930",0.049900522,0.077745266,0.127645788
"1704","C","HM204624","JQ779170",0,0,0
